,objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber,message
362,238518.0,0.0,2011.124.1a–c,2011,1.0,https://images.metmuseum.org/CRDImages/es/original/DP248095.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP248095.jpg,"['https://images.metmuseum.org/CRDImages/es/original/DP248096.jpg', 'https://images.metmuseum.org/CRDImages/es/original/DP251266.jpg', 'https://images.metmuseum.org/CRDImages/es/original/DP251267.jpg', 'https://images.metmuseum.org/CRDImages/es/original/DP251261.jpg', 'https://images.metmuseum.org/CRDImages/es/original/DP251263.jpg']","[{'constituentID': 34922, 'role': 'Maker', 'name': 'John Parker', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}, {'constituentID': 34982, 'role': 'Maker', 'name': 'Edward Wakelin', 'constituentULAN_URL': '(not assigned)', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q55876174', 'gender': ''}]",European Sculpture and Decorative Arts,Cup with cover and stand,Cup with cover and stand (one of a pair),,,,,,Maker,,John Parker,"British, active 1759–77",,"Parker, John",British,1759,1777,,,,1766/67,1766.0,1767.0,Silver-gilt,"Overall, cup with cover (confirmed): H. 14 1/2 x W. 11 7/8 x D. 7 3/16 in. (36.8 x 30.2 x 18.3 cm);
Overall, base (confirmed): H. 2 1/4 x W. 6 7/8 x D. 6 7/8 in. (5.7 x 17.5 x 17.5 cm)","[{'elementName': 'Overall', 'elementDescription': 'confirmed', 'elementMeasurements': {'Depth': 17.462536, 'Height': 5.7150115999999995, 'Width': 17.462536}}, {'elementName': 'Overall', 'elementDescription': 'confirmed', 'elementMeasurements': {'Depth': 18.256287, 'Height': 36.830074, 'Width': 30.16256}}]","Purchase, Irene Roosevelt Aitken Gift, 2011",,,,,,,,,,,,Metalwork-Silver,,,2021-06-05T04:45:37.2Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/238518,"[{'term': 'Coat of Arms', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300126352', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q14659'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",,0.0,,
363,253040.0,0.0,29.175.2,1929,1.0,https://images.metmuseum.org/CRDImages/gr/original/SF291752.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/SF291752.jpg,[],,Greek and Roman Art,Cameo of a seated woman with attendants,Sardonyx cameo of a goddess flanked by attendants,Greek or Roman,Hellenistic or Early Imperial,,,,,,,,,,,,,,,,1st century BCE–1st century CE,-99.0,99.0,Sardonyx,Overall: 1 in. (2.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 2.5}}]","Gift of Milton Weil, 1929",,,,,,,,,,,,Gems,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/253040,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116242056,0.0,166,
364,250530.0,0.0,17.194.2398,1917,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP114690.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP114690.jpg,[],,Greek and Roman Art,Statuette of a woman,Faience statuette of a woman,East Greek,Archaic,,,,,,,,,,,,,,,,late 7th–6th century BCE,-625.0,-500.0,Faience,H.: 2 1/4 in. (5.7 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 5.7150115999999995}}]","Gift of J. Pierpont Morgan, 1917",,,,,,,,,,,,Miscellaneous-Faience,,,2023-06-27T04:56:44.237Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/250530,"[{'term': 'Female Nudes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300189568', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40446'}]",https://www.wikidata.org/wiki/Q116287363,0.0,171,
365,252637.0,0.0,26.199.67,1926,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP114817.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP114817.jpg,[],,Greek and Roman Art,Mask of a woman to hips,Terracotta relief bust of a woman,East Greek,Classical,,,,,,,,,,,,,,,,2nd half of the 5th century BCE,-450.0,-400.0,Terracotta,H. 6 1/8 in. (15.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 15.5575}}]","Gift of The American Society for the Excavation of Sardis, 1926",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/252637,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116242233,0.0,171,
366,248897.0,0.0,14.130.7,1914,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP328517.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP328517.jpg,"['https://images.metmuseum.org/CRDImages/gr/original/DP328519.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP328520.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP328502.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP328518.jpg']",,Greek and Roman Art,Portrait bust of a woman,Marble portrait bust of a woman,Roman,Trajanic,,,,,,,,,,,,,,,,ca. 100–120 CE,100.0,199.0,Marble,H. 22 5/8 in. (57.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 57.4}}]","Rogers Fund, 1914",,,,,,,,,,,,Stone Sculpture,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/248897,"[{'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116295167,0.0,162,
367,256758.0,0.0,X.125,,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP333686.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP333686.jpg,"['https://images.metmuseum.org/CRDImages/gr/original/DP333688.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP333687.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP333677.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/231475.jpg']",,Greek and Roman Art,Portrait bust of a woman,Marble portrait head of a woman,Roman,Severan,,,,,,,,,,,,,,,,ca. 220–235 CE,190.0,235.0,Marble,Overall: 8 7/8 x 6 1/2 x 6 1/2 in. (22.5 x 16.5 x 16.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 16.510033, 'Height': 22.542545, 'Width': 16.510033}}]",Museum Accession,,,,,,,,,,,,Stone Sculpture,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/256758,"[{'term': 'Heads', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375054', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3409626'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116282960,0.0,171,
368,251454.0,0.0,23.258,1923,0.0,,,[],,Greek and Roman Art,Protome of a woman,Terracotta protome of a woman,"Greek, Boeotian",Classical,,,,,,,,,,,,,,,,mid-5th century BCE,-474.0,-425.0,Terracotta,Overall: 12 3/8 x 11 3/4 x 4 1/8in. (31.5 x 29.8 x 10.5cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 10.5, 'Height': 31.5, 'Width': 29.8}}]","Purchase, Avery Fund, 1923",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/251454,,https://www.wikidata.org/wiki/Q116403097,0.0,156,
369,246985.0,0.0,03.12.2,1903,1.0,https://images.metmuseum.org/CRDImages/gr/original/115982.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/115982.jpg,[],,Greek and Roman Art,Portrait head of a woman,Marble head of a woman,Roman,Imperial,,,,,,,,,,,,,,,,1st century CE,0.0,99.0,"Marble, Pentelic",H. 16 in. (40.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 40.64}}]","Gift of Mrs. Frederick F. Thompson, 1903",,,,,,,,,,,,Stone Sculpture,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/246985,"[{'term': 'Heads', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375054', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3409626'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116297000,0.0,160,
370,250701.0,0.0,18.145.39,1918,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP344998.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP344998.jpg,"['https://images.metmuseum.org/CRDImages/gr/original/DP344999.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP345000.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP345001.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP345002.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP344988.jpg']",,Greek and Roman Art,Portrait bust of a woman,Marble bust of a woman,Roman,Late Imperial,,,,,,,,,,,,,,,,mid–3rd century CE,200.0,299.0,Marble,H. 25 5/8 in. (65.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 65.07}}]","Rogers Fund, 1918",,,,,,,,,,,,Stone Sculpture,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/250701,"[{'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116295131,1.0,169,
371,253055.0,0.0,30.11.11,1930,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP345017.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP345017.jpg,"['https://images.metmuseum.org/CRDImages/gr/original/DP345018.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP345019.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP345021.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP145790.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP345009.jpg']",,Greek and Roman Art,Portrait bust of a veiled woman,Marble portrait bust of a woman,Roman,Severan,,,,,,,,,,,,,,,,ca. 193–211 CE,200.0,230.0,Marble,H. 26 in. (66 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 66.04}}]","Fletcher Fund, 1930",,,,,,,,,,,,Stone Sculpture,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/253055,"[{'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116242043,0.0,600,
372,251492.0,0.0,24.97.31,1924,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP271490.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP271490.jpg,['https://images.metmuseum.org/CRDImages/gr/original/DP282100.jpg'],,Greek and Roman Art,Statuette of a woman,Marble statuette of a woman,Roman,"Mid-Imperial, Antonine",,,,,,,,,,,,,,,,ca. 138–193 CE,100.0,199.0,"Marble, Pentelic",H. 16 3/8 in. (41.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 41.6}}]","Fletcher Fund, 1924",,,,,,,,,,,,Stone Sculpture,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/251492,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116287928,0.0,157,
373,248309.0,0.0,10.210.21,1910,1.0,https://images.metmuseum.org/CRDImages/gr/original/GR61.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/GR61.jpg,['https://images.metmuseum.org/CRDImages/gr/original/GR119.jpg'],,Greek and Roman Art,Statue of a woman,Marble statue of a woman,"Greek, Attic",Late Classical,,,,,,,,,,,,,,,,late 4th century BCE,-330.0,-300.0,"Marble, Pentelic",H. 181.61 cm. (71 1/2 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 181.61}}]","Rogers Fund, 1910",,,,,,,,,,,,Stone Sculpture,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/248309,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116290096,0.0,153,
374,248114.0,0.0,08.258.42,1908,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP-19799-001.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP-19799-001.jpg,[],,Greek and Roman Art,Grave stele of a woman,Marble grave stele of a woman,"Greek, Boeotian",Classical,,,,,,,,,,,,,,,,425–400 BCE,-425.0,-400.0,"Marble, Pentelic",Overall: 62 1/4 x 38in. (158.1 x 96.5cm),"[{'elementName': 'Other', 'elementDescription': 'Width at bottom', 'elementMeasurements': {'Width': 96.52}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 158.12, 'Width': 96.52}}]","Rogers Fund, 1908",,,,,,,,,,,,Stone Sculpture,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/248114,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116402408,0.0,156,
375,547834.0,0.0,00.2.24,1900,1.0,https://images.metmuseum.org/CRDImages/eg/original/vs00.2.24.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/vs00.2.24.jpg,[],,Egyptian Art,"Mask, woman, radiating waves of hair",Mask of a woman with radiating waves of hair,,Roman Period,,,,,,,,,,,,,,,,A.D. 225–250,225.0,250.0,"Plaster, paint, glass",h. 18.5 cm (7 5/16 in),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 18.5}}]","Funds from various donors, 1900",From,,,,Egypt,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/547834,,https://www.wikidata.org/wiki/Q116389312,0.0,138,
376,248366.0,0.0,10.210.79,1910,0.0,,,[],,Greek and Roman Art,Head of a woman,Terracotta head of a wreathed woman,"Greek, South Italian, Tarentine",Hellenistic,,,,,,,,,,,,,,,,3rd century BCE,-299.0,-200.0,Terracotta,H. 3 1/4 in. (8.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 8.3}}]","Rogers Fund, 1910",,,,,,,,,,,,Terracottas,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/248366,,https://www.wikidata.org/wiki/Q116402436,0.0,161,
377,255410.0,0.0,1972.118.97,1972,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP20835.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP20835.jpg,[],,Greek and Roman Art,Relief of a head of a woman,Bronze relief of the head of a woman,Greek or Roman,Hellenistic or Late Imperial,,,,,,,,,,,,,,,,3rd–1st century BCE or 4th century CE,-299.0,399.0,Bronze,H. 4 3/8 in. (11.2 cm),,"Bequest of Walter C. Baker, 1971",,,,,,,,,,,,Bronzes,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/255410,"[{'term': 'Heads', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375054', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3409626'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116287431,0.0,171,
378,253051.0,0.0,30.11.7,1930,0.0,,,[],,Greek and Roman Art,Statuette of standing woman,Terracotta statuette of a woman,"Greek, probably Rhodian",Late Classical,,,,,,,,,,,,,,,,4th century BCE,-399.0,-300.0,Terracotta,8 7/8in. (22.5cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 22.5}}]","Fletcher Fund, 1930",,,,,,,,,,,,Terracottas,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/253051,,https://www.wikidata.org/wiki/Q116404395,0.0,159,
379,250529.0,0.0,17.194.2397,1917,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP115689.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP115689.jpg,[],,Greek and Roman Art,Statuette of a woman,Faience statuette of a woman holding two vases,East Greek,Archaic,,,,,,,,,,,,,,,,late 7th–6th century BCE,-625.0,-500.0,Faience,H.: 5 1/8 in. (13 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 13.017526}}]","Gift of J. Pierpont Morgan, 1917",,,,,,,,,,,,Miscellaneous-Faience,,,2023-06-27T04:56:44.237Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/250529,"[{'term': 'Female Nudes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300189568', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40446'}, {'term': 'Vases', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132254', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q191851'}]",https://www.wikidata.org/wiki/Q116287370,0.0,171,
380,240955.0,0.0,74.51.1381,1874,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP101538.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP101538.jpg,[],,Greek and Roman Art,"Statuette of a woman, upper part",Terracotta statuette of the upper part of a woman,Cypriot,Late Bronze Age,,,,,,,,,,,,,,,,ca. 1600–1050 BCE,-1600.0,-1050.0,Terracotta,H. 4 3/16 in. (10.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 10.6}}]","The Cesnola Collection, Purchased by subscription, 1874–76",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/240955,"[{'term': 'Female Nudes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300189568', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40446'}]",https://www.wikidata.org/wiki/Q116295351,0.0,171,
381,245508.0,0.0,89.2.2005,1889,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP121864.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP121864.jpg,[],,Greek and Roman Art,Statuette of a woman with tympanum,Terracotta statuette of a woman with tympanum,"Roman, Egyptian",Imperial,,,,,,,,,,,,,,,,ca. 2nd century CE,100.0,199.0,Terracotta,H.: 6 5/8 in. (16.8 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 16.827534}}]","Gift of Joseph W. Drexel, 1889",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/245508,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116291456,0.0,171,
382,253484.0,0.0,35.11.4,1935,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP-19511-001.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP-19511-001.jpg,"['https://images.metmuseum.org/CRDImages/gr/original/DP-19511-002.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP-19511-003.jpg']",,Greek and Roman Art,Alabastron in the form of a woman,Terracotta alabastron (perfume vase) in the form of a woman,East Greek,Archaic,,,,,,,,,,,,,,,,mid-6th century BCE,-575.0,-525.0,Terracotta,H. with plinth 10 1/2 in. (26.7 cm),"[{'elementName': 'Other', 'elementDescription': 'height with plinth', 'elementMeasurements': {'Height': 26.7}}]","Fletcher Fund, 1935",,,,,,,,,,,,Vases,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/253484,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116404450,0.0,152,
383,253509.0,0.0,36.11.5,1936,0.0,,,[],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a woman,"Greek, Boeotian",Archaic,,,,,,,,,,,,,,,,late 6th century BCE,-530.0,-500.0,Terracotta,H. 6 5/8 in. (16.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 16.79}}]","Fletcher Fund, 1936",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/253509,,https://www.wikidata.org/wiki/Q116404503,0.0,152,
384,248595.0,0.0,11.212.14,1911,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP132261.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP132261.jpg,[],,Greek and Roman Art,Head of a woman from a statue,Terracotta head of a woman from a statue,Etruscan,Archaic,,,,,,,,,,,,,,,,ca. 525–500 BCE,-525.0,-500.0,Terracotta,8 1/8 x 4 5/8 in.  (20.6 x 11.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 20.6, 'Width': 11.7}}]","Rogers Fund, 1911",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/248595,"[{'term': 'Heads', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375054', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3409626'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116288765,0.0,171,
385,247502.0,0.0,06.1084,1906,0.0,,,[],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a woman,"Greek, Boeotian",Hellenistic,,,,,,,,,,,,,,,,3rd century BCE,-299.0,-200.0,Terracotta,H.: 9 1/8 in. (23.2 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 23.2}}]","Rogers Fund, 1906",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/247502,,https://www.wikidata.org/wiki/Q116402365,0.0,164,
386,247554.0,0.0,06.1136,1906,0.0,,,[],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a woman,"Greek, Asia Minor, probably Myrina",Hellenistic,,,,,,,,,,,,,,,,late 3rd century BCE,-225.0,-200.0,Terracotta,H.: 7 3/16 in. (18.3 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 18.256287}}]","Rogers Fund, 1906",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/247554,,https://www.wikidata.org/wiki/Q116402370,0.0,163,
387,241251.0,0.0,74.51.1696,1874,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP101749.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP101749.jpg,[],,Greek and Roman Art,Statuette of a woman playing a tympanon,Terracotta statuette of woman playing a tympanon,Cypriot,Late Hellenistic,,,,,,,,,,,,,,,,2nd–1st century BCE,-199.0,-1.0,Terracotta,h. 7 9/16 in. (19.2 cm),,"The Cesnola Collection, Purchased by subscription, 1874–76",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/241251,"[{'term': 'Musical Instruments', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300041620', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34379'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Musicians', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025666', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q639669'}]",https://www.wikidata.org/wiki/Q116289784,0.0,171,
388,247870.0,0.0,"07.256a, b",1907,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP116951.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP116951.jpg,['https://images.metmuseum.org/CRDImages/gr/original/DP144074.jpg'],,Greek and Roman Art,Mirror with head of a woman,Bronze box mirror,Greek,Late Classical,,,,,,,,,,,,,,,,2nd quarter of the 4th century BCE or later,-375.0,-300.0,Bronze,diameter 6 1/8 in. (15.5cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 15.49}}]","Rogers Fund, 1907",,,,,,,,,,,,Bronzes,,,2024-10-10T04:53:14.647Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/247870,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116296850,0.0,158,
